game_id,season,neutral_site,gametime,conference_game,attendance,venue_zip,venue_name,venue_capacity,h_market,h_id,h_alias,h_conf_alias,h_points_game,h_rank,a_market,a_id,a_alias,a_conf_alias,a_points_game,a_rank,h_long_name,a_long_name,h_avg_attendence,h_m_enroll,h_f_enroll,h_t_enroll,h_budget,h_ppg,h_oppg,a_avg_attendence,a_m_enroll,a_f_enroll,a_t_enroll,a_budget,a_ppg,a_oppg,d_spread,d_avg_attendence,d_m_enroll,d_f_enroll,d_t_enroll,d_budget,d_ppg,d_oppg,outcome
6be14d0c-736d-4263-be33-ba2d640b16bc,2017,False,2018-01-26 02:00:00.000000 UTC,True,935.0,80210,Magness Arena,7200.0,Denver,6f676cba-c1f9-45a4-9016-fb408fd525b1,DEN,SUMMIT,70,0,Western Illinois,cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6,WIU,SUMMIT,58,0,University of Denver,Western Illinois University,14024,2506,3154,5660,2845383,81.0,80.5,10778,1910,2559,4469,1086650,68.8,65.7,12,3246,596,595,1191,1758733,12.2,14.8,1
fa440782-cd2f-4917-b23d-aa98eeda13c9,2017,False,2018-01-07 01:00:00.000000 UTC,True,2146.0,74171,Mabee Center,11300.0,Oral Roberts,095417ae-62b0-4109-afc4-d92918599dd4,ORU,SUMMIT,81,0,Western Illinois,cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6,WIU,SUMMIT,66,0,Oral Roberts University,Western Illinois University,85030,1086,1663,2749,2794687,73.4,75.3,10778,1910,2559,4469,1086650,68.8,65.7,15,74252,-824,-896,-1720,1708037,4.6,9.6,1
7a9209a8-a635-4687-aad1-0fd43daaf8db,2017,False,2018-01-12 23:30:00.000000 UTC,True,8911.0,46208,Hinkle Fieldhouse,9100.0,Butler,bdb7d7a4-45f8-4bf3-ab85-15488c451494,BUT,BIGEAST,94,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,83,0,Butler University,Marquette University,126686,1726,2522,4248,8323023,77.1,73.7,243584,3150,4010,7160,17268167,78.1,69.8,11,-116898,-1424,-1488,-2912,-8945144,-1.0,3.9,1
7df7c4f4-6296-4de6-a2d3-526be09bbbfe,2017,False,2018-01-03 23:30:00.000000 UTC,True,8375.0,2903,Dunkin' Donuts Center,12410.0,Providence,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,PROV,BIGEAST,90,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,95,0,Providence College,Marquette University,180330,1758,2069,3827,13946206,72.4,68.8,243584,3150,4010,7160,17268167,78.1,69.8,-5,-63254,-1392,-1941,-3333,-3321961,-5.7,-1.0,0
cf1b6f6f-108a-4ac2-8c52-eb6e33753496,2017,False,2018-01-24 23:30:00.000000 UTC,True,10493.0,45207,Cintas Center,10250.0,Xavier,0d8a328f-20ce-410b-bed1-15fc01308aaf,XAV,BIGEAST,89,8,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,70,0,Xavier University,Marquette University,174869,2042,2571,4613,13415361,75.9,74.6,243584,3150,4010,7160,17268167,78.1,69.8,19,-68715,-1108,-1439,-2547,-3852806,-2.2,4.8,0
793f8116-63d8-4224-94fc-9a864754d44e,2017,False,2018-01-07 01:00:00.000000 UTC,True,14210.0,19148,Wells Fargo Center,21600.0,Villanova,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,BIGEAST,100,3,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,90,0,Villanova University,Marquette University,139034,3099,3653,6752,12050966,70.2,65.6,243584,3150,4010,7160,17268167,78.1,69.8,10,-104550,-51,-357,-408,-5217201,-7.9,-4.2,1
b9d61cf2-d9fc-4c18-a1ba-73414edb2575,2017,True,2018-03-09 00:00:00.000000 UTC,False,19812.0,10001,Madison Square Garden,19812.0,Villanova,4383eb6a-7fd8-4ff2-94c5-43c933121e88,VILL,BIGEAST,94,2,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,70,0,Villanova University,Marquette University,139034,3099,3653,6752,12050966,70.2,65.6,243584,3150,4010,7160,17268167,78.1,69.8,24,-104550,-51,-357,-408,-5217201,-7.9,-4.2,1
64f6d89d-11cd-44f2-a66b-d04ae76ed07c,2017,False,2018-02-08 00:00:00.000000 UTC,True,8210.0,7102,Prudential Center,18711.0,Seton Hall,aef5e386-d8e8-460c-8014-3a2f090fd988,HALL,BIGEAST,85,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,88,0,Seton Hall University,Marquette University,143626,2551,3183,5734,8607796,73.8,69.9,243584,3150,4010,7160,17268167,78.1,69.8,-3,-99958,-599,-827,-1426,-8660371,-4.3,0.1,0
a634da70-89cb-4b56-817d-439d07fe59be,2017,False,2018-02-24 17:00:00.000000 UTC,True,9053.0,60616,Wintrust Arena,10387.0,DePaul,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DEP,BIGEAST,70,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,62,0,DePaul University,Marquette University,60671,5733,7126,12859,9404886,64.7,81.8,243584,3150,4010,7160,17268167,78.1,69.8,8,-182913,2583,3116,5699,-7863281,-13.4,12.0,1
11534f72-dd6c-4868-8522-0e8d9f10da26,2017,False,2018-02-27 00:00:00.000000 UTC,True,5375.0,20004,Capital One Arena,20356.0,Georgetown,8736b67f-5924-400b-bf94-3bd804c36600,GTWN,BIGEAST,86,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,90,0,Georgetown University,Marquette University,92520,2995,4153,7148,34324430,70.8,77.9,243584,3150,4010,7160,17268167,78.1,69.8,-4,-151064,-155,143,-12,17056263,-7.3,8.1,0
65cb6fc8-c06c-40e0-be9d-8a790209081e,2017,False,2018-02-18 03:00:00.000000 UTC,True,18495.0,68102,CenturyLink Center,18320.0,Creighton,7d797407-623e-476d-b299-46de4275414d,CREI,BIGEAST,86,0,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,90,0,Creighton University,Marquette University,257449,1736,2436,4172,13153866,80.4,69.9,243584,3150,4010,7160,17268167,78.1,69.8,-4,13865,-1414,-1574,-2988,-4114301,2.3,0.1,0
c8c11d5e-a01b-43c6-9d0c-8a1258f325c8,2017,True,2017-11-21 18:30:00.000000 UTC,False,2400.0,96761,Lahaina Civic Center,2400.0,Wichita State,f38b58de-3273-4723-a78b-2f918e9aa2d5,WICH,AAC,80,6,Marquette,06f7c904-0ac7-4125-b0f4-f4871bb69057,MARQ,BIGEAST,66,0,Wichita State University,Marquette University,114199,3661,4610,8271,9449413,72.8,73.1,243584,3150,4010,7160,17268167,78.1,69.8,14,-129385,511,600,1111,-7818754,-5.3,3.3,1
3574f6cd-ea71-4136-a90c-ad8f423c52f2,2017,False,2017-11-18 19:00:00.000000 UTC,False,7827.0,46208,Hinkle Fieldhouse,9100.0,Butler,bdb7d7a4-45f8-4bf3-ab85-15488c451494,BUT,BIGEAST,82,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,65,0,Butler University,Furman University,126686,1726,2522,4248,8323023,77.1,73.7,34941,928,1331,2259,4374444,79.5,75.9,17,91745,798,1191,1989,3948579,-2.4,-2.2,1
b347feb8-3620-4563-8e61-52ed46e2aced,2017,False,2018-02-02 00:30:00.000000 UTC,True,2772.0,31207,Hawkins Arena,3500.0,Mercer,a14b0057-8eb5-43d2-a33b-666196da933e,MER,SOUTHERN,73,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,85,0,Mercer University,Furman University,26390,1516,2542,4058,2162026,71.2,71.8,34941,928,1331,2259,4374444,79.5,75.9,-12,-8551,588,1211,1799,-2212418,-8.3,-4.1,0
329d39c9-af4b-438c-8c3f-e37d09e9034d,2017,False,2017-11-21 00:00:00.000000 UTC,False,9314.0,27706,Cameron Indoor Stadium,9314.0,Duke,faeb1160-5d15-4f26-99fc-c441cf21fc7f,DUKE,ACC,92,1,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,63,0,Duke University,Furman University,149024,3114,3429,6543,21404045,78.6,66.3,34941,928,1331,2259,4374444,79.5,75.9,29,114083,2186,2098,4284,17029601,-0.9,-9.6,1
2e07eb53-68e2-4dcd-93da-dd4f04995717,2017,False,2018-01-25 00:00:00.000000 UTC,True,2604.0,27403,Greensboro Coliseum Complex,23500.0,UNC Greensboro,612f7f66-1de1-4d42-b842-9a508daab911,UNCG,SOUTHERN,71,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,61,0,University of North Carolina at Greensboro,Furman University,19739,3883,7651,11534,2484156,0.0,,34941,928,1331,2259,4374444,79.5,75.9,10,-15202,2955,6320,9275,-1890288,-79.5,,1
1a4cf6d3-2483-4e4a-8969-29a4daa80b05,2017,False,2018-02-17 19:00:00.000000 UTC,True,1990.0,35229,Pete Hanna Center,4974.0,Samford,c13f96ba-c79c-452f-9f63-3b45fae4e543,SAM,SOUTHERN,79,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,94,0,Samford University,Furman University,40096,1162,2447,3609,2482928,86.1,74.5,34941,928,1331,2259,4374444,79.5,75.9,-15,5155,234,1116,1350,-1891516,6.6,-1.4,0
0a95b8e1-7ef6-4318-8cf1-54bbdfa90bed,2017,True,2018-03-04 23:30:00.000000 UTC,False,5546.0,28801,U.S. Cellular Center,7200.0,East Tennessee State,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,SOUTHERN,63,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,52,0,East Tennessee State University,Furman University,50014,3319,5132,8451,2159945,71.5,69.6,34941,928,1331,2259,4374444,79.5,75.9,11,15073,2391,3801,6192,-2214499,-8.0,-6.3,0
8199edc0-ac1b-4ba5-9ad6-b1afacc10e64,2017,False,2018-02-25 19:00:00.000000 UTC,True,5908.0,37604,Freedom Hall Civic Center,6149.0,East Tennessee State,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,ETSU,SOUTHERN,76,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,79,0,East Tennessee State University,Furman University,50014,3319,5132,8451,2159945,71.5,69.6,34941,928,1331,2259,4374444,79.5,75.9,-3,15073,2391,3801,6192,-2214499,-8.0,-6.3,0
7a53480e-e257-4840-b6f4-c8f9461a6a23,2017,False,2018-02-24 00:00:00.000000 UTC,True,1386.0,28723,Ramsey Center,7826.0,Western Carolina,6bff595c-32cb-4028-837c-c7de2a2107e6,WCU,SOUTHERN,55,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,78,0,Western Carolina University,Furman University,25153,3501,4476,7977,1557165,76.8,68.7,34941,928,1331,2259,4374444,79.5,75.9,-23,-9788,2573,3145,5718,-2817279,-2.7,-7.2,0
a5f7775d-6bf0-47f7-aeb6-057f4171d112,2017,False,2018-01-14 00:00:00.000000 UTC,True,3400.0,29303,Benjamin Johnson Arena,3500.0,Wofford,9916713f-b243-452b-93ae-a2c3ccabf68b,WOF,SOUTHERN,79,0,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,FUR,SOUTHERN,70,0,Wofford College,Furman University,20284,860,947,1807,2103166,74.5,73.8,34941,928,1331,2259,4374444,79.5,75.9,9,-14657,-68,-384,-452,-2271278,-5.0,-2.1,0
7a70d3d4-703d-4f69-bc22-6316207f3c01,2017,False,2017-11-12 23:00:00.000000 UTC,False,8470.0,46208,Hinkle Fieldhouse,9100.0,Butler,bdb7d7a4-45f8-4bf3-ab85-15488c451494,BUT,BIGEAST,85,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,75,0,Butler University,Princeton University,126686,1726,2522,4248,8323023,77.1,73.7,31786,2762,2765,5527,2172036,77.1,66.6,10,94900,-1036,-243,-1279,6150987,0.0,7.1,1
f83a4a1e-774c-49b4-8a06-1f8e382189a2,2017,True,2017-12-22 22:30:00.000000 UTC,False,7669.0,96822,Stan Sheriff Center,10300.0,Middle Tennessee,3d2f0819-8f3b-4ff3-afd6-6227c469a751,MTU,CUSA,69,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,67,0,Middle Tennessee State University,Princeton University,51199,6559,7285,13844,3137205,65.7,70.3,31786,2762,2765,5527,2172036,77.1,66.6,2,19413,3797,4520,8317,965169,-11.4,3.7,1
35e3ec84-79ee-49cd-a74b-313f57d725e6,2017,False,2018-02-10 00:00:00.000000 UTC,True,1636.0,2163,Lavietes Pavilion,2195.0,Harvard,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,HARV,IVY,66,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,51,0,Harvard University,Princeton University,17306,3555,3848,7403,1501742,70.4,71.7,31786,2762,2765,5527,2172036,77.1,66.6,15,-14480,793,1083,1876,-670294,-6.7,5.1,1
347fc3cc-f867-4aea-85bb-2007aef9531b,2017,False,2018-03-04 00:00:00.000000 UTC,True,1677.0,6511,John J. Lee Amphitheater,2532.0,Yale,ca478771-aa3d-4231-81e0-b70f519134fb,YALE,IVY,94,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,90,0,Yale University,Princeton University,14016,3218,3370,6588,1733986,74.7,67.5,31786,2762,2765,5527,2172036,77.1,66.6,4,-17770,456,605,1061,-438050,-2.4,0.9,1
6e665357-eaff-4515-9a89-50e978c3cf6c,2017,False,2018-02-17 01:00:00.000000 UTC,True,1193.0,14853,Newman Arena,4473.0,Cornell,88ff8c00-958e-4ccf-a21d-77fab9e93692,COR,IVY,107,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,101,0,Cornell University,Princeton University,10682,7105,8522,15627,1304541,82.1,74.7,31786,2762,2765,5527,2172036,77.1,66.6,6,-21104,4343,5757,10100,-867495,5.0,8.1,1
d06aaa84-07e8-4857-9934-0baa312f4f5a,2017,False,2018-02-18 00:00:00.000000 UTC,True,1831.0,10027,Francis S. Levien Gymnasium,2500.0,Columbia,ca74bd67-034c-4468-8487-6f983f5eb4f6,CLMB,IVY,85,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,60,0,Columbia University in the City of New York,Princeton University,15058,4218,4045,8263,1508200,77.0,72.4,31786,2762,2765,5527,2172036,77.1,66.6,25,-16728,1456,1280,2736,-663836,-0.1,5.8,1
f5b6264f-7779-4dc2-bb98-6a567c7e79eb,2017,False,2018-02-11 00:00:00.000000 UTC,True,1396.0,3755,Edward Leede Arena,2100.0,Dartmouth,d60357bd-1205-42e9-9092-d986a2843a34,DART,IVY,72,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,56,0,Dartmouth College,Princeton University,8313,2244,2167,4411,1341563,61.9,71.9,31786,2762,2765,5527,2172036,77.1,66.6,16,-23473,-518,-598,-1116,-830473,-15.2,5.3,1
290aa93f-fac9-46ee-b313-af5a6dbe95d2,2017,False,2018-03-03 00:00:00.000000 UTC,True,516.0,2906,Paul Bailey Pizzitola Sports Center,2800.0,Brown,558abf02-97f4-4323-aa99-63c076d35932,BRWN,IVY,63,0,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,PRIN,IVY,78,0,Brown University,Princeton University,11087,3532,3634,7166,1498059,71.4,71.8,31786,2762,2765,5527,2172036,77.1,66.6,-15,-20699,770,869,1639,-673977,-5.7,5.2,0
1bb9a1d2-8052-4b11-aa5c-69c7fd0d654b,2017,False,2017-12-09 17:00:00.000000 UTC,False,8022.0,46208,Hinkle Fieldhouse,9100.0,Butler,bdb7d7a4-45f8-4bf3-ab85-15488c451494,BUT,BIGEAST,95,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,67,0,Butler University,Youngstown State University,126686,1726,2522,4248,8323023,77.1,73.7,51909,3149,3712,6861,2017741,81.2,70.9,28,74777,-1423,-1190,-2613,6305282,-4.1,2.8,1
758f74ab-7473-4d8a-bbfe-aef5e06c4927,2017,False,2017-12-19 02:00:00.000000 UTC,False,1464.0,83209,Holt Arena,8000.0,Idaho State,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,IDST,BIGSKY,86,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,62,0,Idaho State University,Youngstown State University,18043,2125,3208,5333,1335708,70.5,70.1,51909,3149,3712,6861,2017741,81.2,70.9,24,-33866,-1024,-504,-1528,-682033,-10.7,-0.8,1
ba5f4100-3fcd-4262-b744-74b86a9965d6,2017,False,2017-12-02 19:00:00.000000 UTC,False,4732.0,60616,Wintrust Arena,10387.0,DePaul,ee09e6ad-3872-4745-bbb9-ebbd5c6f8318,DEP,BIGEAST,89,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,73,0,DePaul University,Youngstown State University,60671,5733,7126,12859,9404886,64.7,81.8,51909,3149,3712,6861,2017741,81.2,70.9,16,8762,2584,3414,5998,7387145,-16.5,10.9,1
98f65029-7df1-4ab6-9c92-0c14e4982844,2017,False,2017-12-21 02:00:00.000000 UTC,False,6054.0,84322,Smith Spectrum,10270.0,Utah State,7672ff16-8436-47e6-8546-0fb5494ec7ee,USU,MWC,91,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,74,0,Utah State University,Youngstown State University,121658,7565,8999,16564,5079930,79.7,71.3,51909,3149,3712,6861,2017741,81.2,70.9,17,69749,4416,5287,9703,3062189,-1.5,0.4,1
93a2fc27-4e14-4fb6-8acc-ab8ae9cc9810,2017,False,2018-01-11 00:00:00.000000 UTC,True,2657.0,48309,Athletics Center O'rena,3000.0,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,OAK,HORIZON,95,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,82,0,Oakland University,Youngstown State University,33199,4217,6004,10221,2346417,76.4,73.2,51909,3149,3712,6861,2017741,81.2,70.9,13,-18710,1068,2292,3360,328676,-4.8,2.3,1
dbddac5f-8084-4987-8e98-bb2804900761,2017,True,2018-03-03 01:00:00.000000 UTC,False,4248.0,48201,Little Caesars Arena,21000.0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,72,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,71,0,Cleveland State University,Youngstown State University,30241,3578,4204,7782,2658162,75.5,72.8,51909,3149,3712,6861,2017741,81.2,70.9,1,-21668,429,492,921,640421,-5.7,1.9,0
5eda8170-840a-4190-bc0e-c2ec8b2fbe2c,2017,False,2018-01-01 18:00:00.000000 UTC,True,1221.0,44115,Wolstein Center,13610.0,Cleveland State,e30c0417-b220-424e-886e-dd1249e2ca5a,CLEV,HORIZON,77,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,80,0,Cleveland State University,Youngstown State University,30241,3578,4204,7782,2658162,75.5,72.8,51909,3149,3712,6861,2017741,81.2,70.9,-3,-21668,429,492,921,640421,-5.7,1.9,0
fa2841e6-4f3d-49bf-9e0d-14d1e7837908,2017,False,2018-02-20 00:30:00.000000 UTC,True,4001.0,41099,BB&T Arena at Northern Kentucky,9400.0,Northern Kentucky,ab9a1315-293f-42d3-a164-860216e81576,NKU,HORIZON,70,0,Youngstown State,da7d41bc-48b0-4a04-948f-792d6470bcb5,YSU,HORIZON,51,0,Northern Kentucky University,Youngstown State University,52751,2958,4162,7120,2537322,74.8,73.2,51909,3149,3712,6861,2017741,81.2,70.9,19,842,-191,450,259,519581,-6.4,2.3,1
d789ca38-c69e-476b-a274-994ff957aaa4,2017,False,2018-01-14 01:30:00.000000 UTC,True,2054.0,38501,Hooper Eblen Arena,9280.0,Tennessee Tech,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,OVC,45,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,71,0,Tennessee Technological University,Murray State University,19446,4206,3508,7714,1573261,67.4,73.8,67836,2233,3565,5798,2823064,69.8,69.9,-26,-48390,1973,-57,1916,-1249803,-2.4,3.9,1
e6e4f82e-2bed-4483-93ec-ab8c957ca825,2017,False,2018-01-12 01:30:00.000000 UTC,True,3004.0,36265,Pete Mathews Coliseum,5300.0,Jacksonville State,13358462-e05b-4449-8688-90c4622cdde8,JVST,OVC,76,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,71,0,Jacksonville State University,Murray State University,27797,2529,3784,6313,1967554,70.0,66.4,67836,2233,3565,5798,2823064,69.8,69.9,5,-40039,296,219,515,-855510,0.2,-3.5,0
836cbf28-7e37-4c31-8e52-416ea66e7a72,2017,False,2018-01-21 01:30:00.000000 UTC,True,2611.0,37209,Gentry Complex,10500.0,Tennessee State,87721c44-53a2-47aa-9b3a-0f1c99b0f328,TNST,OVC,57,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,76,0,Tennessee State University,Murray State University,47472,2256,4424,6680,1693147,72.7,71.0,67836,2233,3565,5798,2823064,69.8,69.9,-19,-20364,23,859,882,-1129917,2.9,1.1,0
cb90711d-ac25-4783-be02-bbf3a52bd174,2017,False,2018-02-23 01:30:00.000000 UTC,True,1313.0,61920,Lantz Arena,5400.0,Eastern Illinois,23fec4e7-108f-4569-85d1-bef2f794e925,EIU,OVC,66,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,76,0,Eastern Illinois University,Murray State University,22502,1590,2421,4011,1215134,68.9,67.9,67836,2233,3565,5798,2823064,69.8,69.9,-10,-45334,-643,-1144,-1787,-1607930,-0.9,-2.0,0
ae71a378-1ba5-452d-9837-5f2ad7dfba6e,2017,False,2017-12-13 01:00:00.000000 UTC,False,4971.0,63103,Chaifetz Arena,10600.0,Saint Louis,1e42cce3-236b-4f3e-9650-2c45e6332e1e,SLU,A10,69,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,55,0,Saint Louis University,Murray State University,127012,2564,4115,6679,7959854,74.9,79.4,67836,2233,3565,5798,2823064,69.8,69.9,14,59176,331,550,881,5136790,5.1,9.5,1
26de30c1-3c5f-4169-9382-1cbdea56fdda,2017,False,2018-01-19 00:00:00.000000 UTC,True,2354.0,37212,Curb Event Center,5085.0,Belmont,a0a22502-0d84-440c-84af-1fbb070ad54c,BEL,OVC,79,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,72,0,Belmont University,Murray State University,30603,2347,4740,7087,3635804,77.9,75.5,67836,2233,3565,5798,2823064,69.8,69.9,7,-37233,114,1175,1289,812740,8.1,5.6,1
2cd8f36a-0c08-49f3-a8e1-ab764467027f,2017,True,2018-03-16 20:19:00.000000 UTC,False,10892.0,92182,Viejas Arena at Aztec Bowl,12414.0,West Virginia,f770d3a2-221c-49ce-9c7a-680f7417fe9e,WVU,BIG12,85,15,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,68,0,West Virginia University,Murray State University,204064,8514,9029,17543,11185351,69.8,76.8,67836,2233,3565,5798,2823064,69.8,69.9,17,136228,6281,5464,11745,8362287,0.0,6.9,1
955f0f44-540b-4686-8b92-cf095058da3c,2017,False,2018-02-25 01:00:00.000000 UTC,True,4343.0,37040,Winfield Dunn Center,7257.0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,64,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,73,0,Austin Peay State University,Murray State University,21053,2089,3183,5272,2213450,74.8,73.2,67836,2233,3565,5798,2823064,69.8,69.9,-9,-46783,-144,-382,-526,-609614,5.0,3.3,0
6a2da1ba-01fd-4844-882c-f69a40a17f0f,2017,False,2017-12-09 21:00:00.000000 UTC,False,5150.0,61761,Redbird Arena,10200.0,Illinois State,509aacc4-c121-46a2-800a-d5431ef181d2,ILST,MVC,72,0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,78,0,Illinois State University,Murray State University,52641,7298,9655,16953,2754797,66.5,67.7,67836,2233,3565,5798,2823064,69.8,69.9,-6,-15195,5065,6090,11155,-68267,-3.3,-2.2,0
cf1b0c50-266c-4949-9966-20cb10eda65c,2017,False,2018-01-12 01:30:00.000000 UTC,True,1334.0,38501,Hooper Eblen Arena,9280.0,Tennessee Tech,fe037cba-25d9-42f5-a461-61d7102c17de,TNTC,OVC,86,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,74,0,Tennessee Technological University,Austin Peay State University,19446,4206,3508,7714,1573261,67.4,73.8,21053,2089,3183,5272,2213450,74.8,73.2,12,-1607,2117,325,2442,-640189,-7.4,0.6,1
47ea213e-6385-4759-ad3a-3c85a9a69e1d,2017,False,2018-01-13 22:30:00.000000 UTC,True,1933.0,36265,Pete Mathews Coliseum,5300.0,Jacksonville State,13358462-e05b-4449-8688-90c4622cdde8,JVST,OVC,67,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,87,0,Jacksonville State University,Austin Peay State University,27797,2529,3784,6313,1967554,70.0,66.4,21053,2089,3183,5272,2213450,74.8,73.2,-20,6744,440,601,1041,-245896,-4.8,-6.8,1
16dc407b-a62d-4873-882e-d03c98bd36e1,2017,False,2018-02-09 00:00:00.000000 UTC,True,4339.0,42071,CFSB Center,8602.0,Murray State,77a69fb0-1355-4342-ac09-b4cc7949d95e,MURR,OVC,84,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,63,0,Murray State University,Austin Peay State University,67836,2233,3565,5798,2823064,69.8,69.9,21053,2089,3183,5272,2213450,74.8,73.2,21,46783,144,382,526,609614,-5.0,-3.3,1
55864e61-a09f-432b-b9a1-2ccde5265d2a,2017,False,2018-01-18 23:00:00.000000 UTC,True,1301.0,37209,Gentry Complex,10500.0,Tennessee State,87721c44-53a2-47aa-9b3a-0f1c99b0f328,TNST,OVC,70,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,56,0,Tennessee State University,Austin Peay State University,47472,2256,4424,6680,1693147,72.7,71.0,21053,2089,3183,5272,2213450,74.8,73.2,14,26419,167,1241,1408,-520303,-2.1,-2.2,1
7ae5b4f9-d35b-4b48-b38b-de863eee330f,2017,False,2018-02-10 21:15:00.000000 UTC,True,1407.0,61920,Lantz Arena,5400.0,Eastern Illinois,23fec4e7-108f-4569-85d1-bef2f794e925,EIU,OVC,69,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,76,0,Eastern Illinois University,Austin Peay State University,22502,1590,2421,4011,1215134,68.9,67.9,21053,2089,3183,5272,2213450,74.8,73.2,-7,1449,-499,-762,-1261,-998316,-5.9,-5.3,0
d0272323-b47a-4ed4-bc7f-e63abd6f385a,2017,True,2018-03-03 03:15:00.000000 UTC,False,3403.0,47708,Ford Center,10000.0,Belmont,a0a22502-0d84-440c-84af-1fbb070ad54c,BEL,OVC,94,0,Austin Peay,a0fdb660-a822-4337-b01d-31c4d2c99c8a,PEAY,OVC,79,0,Belmont University,Austin Peay State University,30603,2347,4740,7087,3635804,77.9,75.5,21053,2089,3183,5272,2213450,74.8,73.2,15,9550,258,1557,1815,1422354,3.1,2.3,1
